author_id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,user_created_at,user_description,user_id,user_name,user_follower_count,user_following_count,user_listed_count,user_tweet_count,username,user_verification_status,date
1468499102799638529,2022-01-13 14:46:11+00:00,,1481638714829053957,en,0,0,0,5434,Twitter for Android,"RT @ShibarrowToken: 1. BIG BURN EVENT ON JAN 14th! 🔥
  
#CAPTAINSHIBARROW
#SHIBARROW #BSCGems #BSC #Binance #BinanceSmartChain #BNB #Bitcoi…",2021-12-08 08:34:19+00:00,J'espère que la chance est toujours avec moi !,1468499102799638529,Kaka | limit / free tag,45,2005,0,8836,v95iaaa,False,2022-01-13
1455091160184201218,2022-01-13 14:46:11+00:00,,1481638714174410757,en,0,0,0,0,Twitter for Android,"@BTC_Archive @Kishimotoinu is NONSTOP! We have a $1,000,000 event with #Saitama starting NOW! 🥷$500 up for grabs to name our newest Kishi Ninja! 🥷$200,000 if you can get @ElonMusk's attention (come to tg for rules)!

#kishimotoinu
#Kishimoto
#Katsumi
#cryptocurrency

https://t.co/b9EJCvRicT",2021-11-01 08:36:04+00:00,"🇱🇷 🇨🇳 🇬🇧
follow me=follow back",1455091160184201218,Gl Migmig,294,329,0,3285,GlMigmig,False,2022-01-13
3313806945,2022-01-13 14:46:11+00:00,,1481638712328876039,en,0,0,0,0,Twitter for Android,"@Mar43031151 @NFT_D_A_O 1500 BNB HC reached ✅
CMC and CG ✅
Pinksale tokens bought back ✅
Whale group ✅
Buy $AGGL with CreditCard on https://t.co/Nf9jSl7120 ✅
#aggle #BNB   #cryptocurrency @aggle_io",2018-03-06 12:08:27+00:00,"#Bitcoin Market Insight & Commentary 🚀🌔
Newsletter: https://t.co/23caueYJ0v",970994516357472257,Bitcoin Archive 🗄🚀🌔,791163,657,4290,22589,BTC_Archive,False,2022-01-13
1392291771707703297,2022-01-13 14:46:11+00:00,,1481638712153100293,en,0,0,0,0,Twitter,"#Cryptocurrency Hot in Futures

$SOL 🟡🟡🟡🟡🟡 $157.18
$LUNA 🟢🟢🟢🟢🟢 $83.30
$UNI 🟢🟢🟢🟢🟢 $16.42
$BCH 🟢🟢🟢🟢🟢 $390.00
$FIL 🟢🟢🟢🟢🟢 $30.43

https://t.co/Rvtx1X1mom",2015-06-08 20:27:56+00:00,Child of God😇👶. Upcoming guitarist🎸. #MUFC🚩.,3313806945,Son of Nun,1373,2391,0,10732,_Ojoshu,False,2022-01-13
1397600265348415488,2022-01-13 14:46:10+00:00,,1481638711066464259,en,0,0,0,1747,Twitter for Android,"RT @ShiftalOfficial: We promised big things in #2022.

Block the date 26.01.2022

#republicday #exchangelisting #listed #india #indiancrypt…",2021-02-08 15:33:02+00:00,#nft #nftartist #space #collage #nftcommunity #womeninnft #NFT #NFTs #nftart  #nftcollectors #space #collage #artsonomy #polygon,1358800942620168193,Artsonomy,45,223,0,430,Mar43031151,False,2022-01-13
1427484630148534273,2022-01-13 14:46:10+00:00,,1481638711045804038,en,0,0,0,1,Twitter for Android,"RT @MeowrPurrfect: What if WL got you a free mint 
WL spots up for grab. 

- Join the discord now: https://t.co/Jz2t0kaKMg 
- Like 
- RT…",2021-05-12 01:33:30+00:00,"Trading is reacts, not predicts. The key is how quickly you can buy or sell. Stay alert with CTS realtime analysis & live signals. #BTC, $ETH to #altcoin",1392291771707703297,Coin Trade Stop,6097,16,50,39734,quant_coin,False,2022-01-13
1449164261524008960,2022-01-13 14:46:10+00:00,,1481638709761962002,en,0,0,0,6078,Twitter for iPhone,"RT @ShibarrowToken: #CAPTAINSHIBARROW NOW ON #CoinMarketCap 😍

#SHIBARROW #BSCGems #BSC #Binance #BinanceSmartChain #BNB #Bitcoin #BTC #Eth…",2021-05-26 17:07:38+00:00,fashion influencer,1397600265348415488,Amish Raj,139,622,2,632,AmishRa23827491,False,2022-01-13
1481384024924958722,2022-01-13 14:46:10+00:00,,1481638709132890113,en,0,0,0,16838,Twitter Web App,"RT @IbaxNetwork: 🎆🎆Happy New Year in advance!
We will draw 10 lucky people to get 5,000 IBAX points each on 3rd 2022.

1⃣Follow us on Faceb…",2021-08-17 04:18:42+00:00,"Yo!
NFT Collector",1427484630148534273,Geeeeem 💚,178,331,1,1417,asdfgeeeeem23,False,2022-01-13
1387603268239560708,2022-01-13 14:46:10+00:00,,1481638707903942662,en,0,0,0,2,Twitter for Android,"RT @Gav76341340: Surge Inu https://t.co/2i4FfXcDvN #altcoin #bscgem #cryptocurrency

Go #SurgeInu !",2021-10-16 00:04:27+00:00,,1449164261524008960,JANUARYWINS,19,595,0,1127,heyuniiis,False,2022-01-13
1468552823541415940,2022-01-13 14:46:09+00:00,,1481638703436951562,en,0,0,0,6197,Twitter for Android,"RT @deficonnect: #DFC gains 22% in 24 hours as #DefiConnect prepares to launch her Metaverse project.

In #DELTA7, every game item is an NF…",2022-01-12 21:54:25+00:00,,1481384024924958722,Dönen Ce,0,12,0,3,realdonence,False,2022-01-13
1422137795590594563,2022-01-13 14:46:08+00:00,,1481638701805420552,en,0,0,0,12784,Twitter for Android,"RT @CryptoTownEU: 🚀 Airdrop: Dragon War
💰 Value: 500 $DRAW
👥 Referral: 1300 $DRAW
📘 IDO: Redkite, Gamefi
📒 Partnership: AVstar, Luaventures…",2021-04-29 03:03:16+00:00,trying in life! And it's working,1387603268239560708,323k13L f.,105,423,1,1401,Ezekielf11,False,2022-01-13
1449164261524008960,2022-01-13 14:46:08+00:00,,1481638700937146370,en,0,0,0,5782,Twitter for iPhone,"RT @ShibarrowToken: TODAY HAPPY HOUR 1 DAY BEFORE BURN EVENT!
19 UTC - 1 HOUR NO BUY FEES!🔥🎉😍🚀
  
#SHIBARROW #BSCGems #BSC #Binance #Binanc…",2021-12-08 12:07:58+00:00,,1468552823541415940,nayme,6,130,0,256,nayme6433,False,2022-01-13
1323104483237273601,2022-01-13 14:46:08+00:00,,1481638700081872899,en,0,0,0,11617,Twitter for Android,"RT @TelegramTycoon: Claim 50SAND Airdrop here https://t.co/CoJjyVqVQV

#cryptocurrency #Airdrops #AirdropDetective #Airdropinspector #airdr…",2021-08-02 10:11:55+00:00,,1422137795590594563,Giwo,25,193,0,215,Giwo38725801,False,2022-01-13
1362785260107358211,2022-01-13 14:46:07+00:00,,1481638698437398531,en,0,0,0,2,Twitter for Android,"RT @L0427927238: @CryptoDad_AJE @elongateog Spark will change everything❗️❗️❗️

#ELONGATE 💙
$EG #Charity #Crypto #cryptocurrency #BSC #Bitc…",2020-11-02 03:27:59+00:00,,1323104483237273601,Gema,8,233,0,268,Gema94665240,False,2022-01-13
240497795,2022-01-13 14:46:07+00:00,,1481638697322029056,en,0,0,0,2,Twitter Web App,"RT @manga_token: 2 days left!🚀

We’re giving away one FREE #Fadeawaybunny roll🎁(just pay the gas fee)

☑️Follow manga_token
☑️RT this, tag…",2021-02-19 15:25:10+00:00,"Proud Father and Husband. 👨‍👩‍👦
Plumber/Bathroom Fitter. 💧
$EG Crypto 🪙
@G4N9 NFT 🙌",1362785260107358211,𝐴𝑑𝑎𝑚 𝐽 𝐸𝑣𝑎𝑛𝑠,226,117,1,1299,CryptoDad_AJE,False,2022-01-13
1166415180026134528,2022-01-13 14:46:07+00:00,,1481638697082978304,en,0,0,0,0,Twitter for Android,"1500 BNB HC reached ✅
CMC and CG ✅
Pinksale tokens bought back ✅
Whale group ✅
Buy $AGGL with CreditCard on https://t.co/1JBY9z9KyM ✅
🔜Certik audit 
🔜CEX listing
🔜Getting license in India
🔜Going live with platform
#aggle #BNB   #cryptocurrency @aggle_io https://t.co/1d3QojEbd4",2011-01-20 02:12:11+00:00,💎 Family 🥙 Food 🌟 Good vibes 🌊,240497795,Joseph B,22783,920,99,28398,JosephIdemix,False,2022-01-13
1411203206772932612,2022-01-13 14:46:07+00:00,,1481638695895969792,en,0,0,0,11617,Twitter for Android,"RT @TelegramTycoon: Claim 50SAND Airdrop here https://t.co/CoJjyVqVQV

#cryptocurrency #Airdrops #AirdropDetective #Airdropinspector #airdr…",2021-07-03 06:02:22+00:00,,1411203206772932612,"manik🤫 100% Follow me,i well Follow Back",2063,3219,0,878,Manik080,False,2022-01-13
703759818104938496,2022-01-13 14:46:06+00:00,,1481638692087566338,en,0,0,0,4041,Twitter for Android,"RT @CryptoTownEU: 🚀 Airdrop: WeekendCoin
💰 Value: 325 WKND (13$)
👥 Referral: 2500 WKND (100$)
📼 Audit: InterFi Network
📅 End Date: 31 Janua…",2016-02-28 01:53:10+00:00,That's me for anothel level haha.,703759818104938496,shendyatthariq,14,64,0,96,ShendyAthariq09,False,2022-01-13
1464487515352715264,2022-01-13 14:46:06+00:00,,1481638691265445888,en,0,0,0,6197,Twitter for Android,"RT @deficonnect: #DFC gains 22% in 24 hours as #DefiConnect prepares to launch her Metaverse project.

In #DELTA7, every game item is an NF…",2021-11-27 06:53:57+00:00,"Humoris,visioner",1464487515352715264,Rendy Purwadi,5,64,1,155,rendy_lacoste,False,2022-01-13
1444392294422130690,2022-01-13 14:46:05+00:00,,1481638689839230978,en,0,0,0,7,Twitter for iPhone,RT @NoelTCBU: It's still early on with #Bitgert $BRISE. I am buying more before they release and complete more of their planned projects fo…,2021-10-02 20:02:24+00:00,,1444392294422130690,איתי עטר,16,23,0,1505,n8Yohfh,False,2022-01-13
1395553968202272771,2022-01-13 14:46:04+00:00,,1481638684848197634,en,0,0,0,33,Twitter for Android,"RT @Huobichat_: AMA
🕓Time: 13 Jan | 11:30-12:30(UTC)
💰Join to get #Airdrop
👣Rules: Download Huobi Chat App ＆ type in  1213 
https://t.co/68…",2021-05-21 01:36:20+00:00,santuy,1395553968202272771,Farid,42,139,0,150,FaridAbdulLati5,False,2022-01-13
1441450653285601284,2022-01-13 14:46:04+00:00,,1481638682968743937,en,0,0,0,6197,Twitter Web App,"RT @deficonnect: #DFC gains 22% in 24 hours as #DefiConnect prepares to launch her Metaverse project.

In #DELTA7, every game item is an NF…",2021-09-24 17:13:50+00:00,waelatrka3,1441450653285601284,waelatrka3,4,45,0,19,waelatrka3,False,2022-01-13
1379730868156043267,2022-01-13 14:46:03+00:00,,1481638681899577344,en,0,0,0,335,Twitter for Android,"RT @galaxy_sidus: Welcome to the 1st stage of a #sidus game launch! 

When you win a series of battles , you have a chance to win either a…",2021-04-07 09:41:17+00:00,,1379730868156043267,Joseph Villamor,47,1240,3,8165,JosephVillamo16,False,2022-01-13
1477323682511040512,2022-01-13 14:46:03+00:00,,1481638680578064386,en,0,0,0,62,Twitter for iPhone,"RT @kingforeverbsc: 🥳 5000 KING HOLDERS FOREVER 🥳

Congratulations to you guys and to Us on the 5000 holder mark 🔥

We appreciate all holde…",2022-01-01 16:59:58+00:00,Believer in a revolutionary BSC gem rewarding coin FGS. The sky is the limit if this concept takes off. Parent account @FirstCryptoPoet,1477323682511040512,FreshGainStein_Disciple,7,12,0,120,Freshgainstein8,False,2022-01-13
1364597672624025602,2022-01-13 14:46:03+00:00,,1481638677977911309,en,0,0,0,4041,Twitter for Android,"RT @CryptoTownEU: 🚀 Airdrop: WeekendCoin
💰 Value: 325 WKND (13$)
👥 Referral: 2500 WKND (100$)
📼 Audit: InterFi Network
📅 End Date: 31 Janua…",2021-02-24 15:27:09+00:00,,1364597672624025602,Nguyễn Thị Kim Chi,4,426,1,707,NTKChi2000,False,2022-01-13
1468987729610297345,2022-01-13 14:46:02+00:00,,1481638677462007813,en,0,0,0,6197,Twitter for Android,"RT @deficonnect: #DFC gains 22% in 24 hours as #DefiConnect prepares to launch her Metaverse project.

In #DELTA7, every game item is an NF…",2021-12-09 16:55:51+00:00,"#SUPERFAMILY
@Jayecane he is my idol🤩",1468987729610297345,Albion Jayecane🤩,20,109,0,145,Albion211119,False,2022-01-13
1244701127716806662,2022-01-13 14:46:02+00:00,,1481638677243580421,en,0,0,0,0,SyndLab,"https://t.co/wkX0I3xd8q
I have been using the CryptoTab Browser for a couple of months now and I can say that it meets expectations 100%. Plus the browser will earn cryptocurrency while you just do what you need. It’s an amazing way to use your time and computer",2020-03-30 19:01:01+00:00,,1244701127716806662,localbusinessbuilding,1,1,0,5145,localbusinessb3,False,2022-01-13
1463986623725645831,2022-01-13 14:46:02+00:00,,1481638677205848066,en,0,0,0,22828,Twitter for iPhone,"RT @IbaxNetwork: Happy Thanksgiving！
Airdrop:https://t.co/NePHh1DUpV 
#Cryptocurrency #Airdrop #giveaways #thanksgiving https://t.co/LyfSpO…",2021-11-25 21:43:29+00:00,"Lover of life, family over all",1463986623725645831,Cynthia Chidimma,0,35,0,114,Iampiddycyndy,False,2022-01-13
1444328129166647297,2022-01-13 14:46:02+00:00,,1481638676853837824,en,0,0,0,79,Twitter for iPhone,"RT @FTM_Society: 🎉 #GIVEAWAY 🎉 

We don't want you to miss out on $FTM in 2022🚀

💸5 Prizes of 25 FTM 

How to participate? 👇

✅Like &amp; Retwe…",2021-10-02 15:47:26+00:00,,1444328129166647297,Thanhhai,204,404,0,250,Thanhbg17,False,2022-01-13
56693665,2022-01-13 14:46:02+00:00,,1481638675867844611,en,0,0,0,0,HubSpot,"Whether you’re new to the #cryptocurrency scene or already own it, you should understand the #tax and #investment ramifications of owning and using it.
https://t.co/T3N9Pgp1e2",2009-07-14 13:31:57+00:00,"We help businesses, families and nonprofits through coordinated accounting, tax, business, technology and wealth advisory solutions.",56693665,Gross Mendelsohn,520,326,60,3866,GrossMendelsohn,False,2022-01-13
1455091160184201218,2022-01-13 14:46:02+00:00,,1481638675595235331,en,0,0,0,0,Twitter for Android,"@BTC_Archive When you HODL @KishimotoInu its like Christmas 🎄 every week!!!
The devs are always announcing something.
First this week was #SaitaMask and now they just announced a #FTM bridge. Also available on #bsc✨

#Kishimoto
#Katsumi
#Kishimotoinu
#cryptocurrency

https://t.co/Ib219rE5MI",2021-05-28 15:34:11+00:00,,1398301441757003779,Walt,23,66,0,179,crypto_walttt,False,2022-01-13
1398301441757003779,2022-01-13 14:46:01+00:00,,1481638673418539011,en,0,0,0,1,Twitter for iPhone,"RT @mainachad: $SOL

Reclaim this OB and I'll open long with tight stop on the re-test. 

#solana #sol #bitcoin #btc #eth #Ethereum #crypto…",2020-05-23 14:13:52+00:00,suka ngopi,1264197744740069377,Juliyanto,2,50,0,82,Juliyan75681612,False,2022-01-13
1264197744740069377,2022-01-13 14:46:01+00:00,,1481638672768581633,en,0,0,0,6197,Twitter for Android,"RT @deficonnect: #DFC gains 22% in 24 hours as #DefiConnect prepares to launch her Metaverse project.

In #DELTA7, every game item is an NF…",2022-01-03 13:30:32+00:00,Creator of NFTs,1477995731256549377,Archie,2,19,0,42,Archie7k,False,2022-01-13
1477995731256549377,2022-01-13 14:46:01+00:00,,1481638671958740994,en,0,0,0,218,Twitter for Android,"RT @nftgamingstars: NFT GAMING STARS #PlayToEarn games sneak peak🔥

#NFTCommunity #nftcollector #NFTGiveaway #NFTGame #GameFi #GamingShibaA…",2013-03-16 08:14:24+00:00,"Everyday is Holiday
with Mymood @kadarboys10",1271740356,ME,228,158,0,1632,LAAAA97,False,2022-01-13
1271740356,2022-01-13 14:46:01+00:00,,1481638670491066369,en,0,0,0,12784,Twitter for Android,"RT @CryptoTownEU: 🚀 Airdrop: Dragon War
💰 Value: 500 $DRAW
👥 Referral: 1300 $DRAW
📘 IDO: Redkite, Gamefi
📒 Partnership: AVstar, Luaventures…",2021-05-14 05:11:55+00:00,mie bakso dan mie ayam,1393071451448627200,Nuh,20,649,1,1547,Nuh_eno,False,2022-01-13
1393071451448627200,2022-01-13 14:46:01+00:00,,1481638669702541314,en,0,0,0,25059,Twitter for Android,"RT @TelegramTycoon: CLAIM $20USD SOLANA (0.1 SOL) https://t.co/gUbtK0jl3j

#cryptocurrency #Airdrops #AirdropDetective #Airdropinspector #a…",2022-01-13 00:37:56+00:00,,1481425205146779651,basal,0,248,0,14,basal14986276,False,2022-01-13
1481425205146779651,2022-01-13 14:46:00+00:00,,1481638668632657927,en,0,0,0,6,Twitter Web App,RT @Rana_Dawood_1: @ImranKhanPTI @PTIofficial @ArifAlvi You are not ashamed. @ZakaWaqar is talking about benefits. I know the benefit by le…,2021-12-10 07:42:36+00:00,all we are is stardust,1469210863030743042,"Xmarksthespot (👾,🎮)",32,87,0,1873,Xmarksthespot1a,False,2022-01-13
1469210863030743042,2022-01-13 14:46:00+00:00,,1481638667680509953,en,0,0,0,377,Twitter for Android,"RT @cryptovag1: 🎉1,000 Followers Giveaway 🎉
💶100 #ADA for 2 Winners (50 #ADA each)
🔐How to Enter:
✅Follow both: @CardanoChefPool and @crypt…",2021-01-30 21:42:53+00:00,Simplemente yo,1355632543169716232,Orodriguez,44,160,1,1180,Orodrig95739037,False,2022-01-13
1355632543169716232,2022-01-13 14:45:59+00:00,,1481638663532339200,en,0,0,0,183,Twitter for Android,"RT @bitgertbrise: 📢@Bitgertbrise x @NOWPayments_io

So excited to welcome our strategic partner with #NOWPayments!

We expect this cooperat…",2012-06-14 09:19:16+00:00,,607980860,Mattia Gastaldello,99,172,0,126,MattiaGasta,False,2022-01-13
1166415180026134528,2022-01-13 14:45:59+00:00,,1481638663029391360,en,0,0,0,0,Twitter for Android,"1500 BNB HC reached ✅
CMC and CG ✅
Pinksale tokens bought back ✅
Whale group ✅
Buy $AGGL with CreditCard on https://t.co/1JBY9z9KyM ✅
🔜Certik audit 
🔜CEX listing
🔜Getting license in India
🔜Going live with platform
#aggle #BNB   #cryptocurrency @aggle_io https://t.co/ZpJggxjkI6",2021-10-17 23:36:14+00:00,"Stay up to date on the biggest cryptocurrency trades & liquidations on exchanges. 
#FTX #Binance #Kraken #ByBit #dYdX #Bitcoin #Ethereum #Btc #Eth $BTC $ETH",1449881932695805959,ExchangeWhales🐋,1667,102,11,74453,ExchangeWhales,False,2022-01-13
607980860,2022-01-13 14:45:59+00:00,,1481638661191991300,en,0,0,0,21,Twitter for Android,"RT @_DracoNFT: … in the foggy streets in a modernized world, called Cledo, some Akkadian eggs  are about to hatch… 🐉

#NFT #NFTCommunity #n…",2021-08-19 10:37:18+00:00,,1428304983292891138,🌼,104,449,1,829,sogolimm,False,2022-01-13
1449881932695805959,2022-01-13 14:45:58+00:00,,1481638660818702338,en,0,0,0,0,Twitter,"🚀🚀🚀 $1,160,849 BTCUSDT LONGED @$44,050.00 on #Binance (14:45:58 UTC) #BTC #cryptocurrency",2021-05-13 05:16:30+00:00,,1392710284284944386,orçuns,2,40,0,79,oruns3,False,2022-01-13
1428304983292891138,2022-01-13 14:45:58+00:00,,1481638660437127170,en,0,0,0,0,Twitter for Android,"good luck
@madriiid1996 
@motiita1996 
@delaram88888 
@elham89666467 
@El1400ee 
@Lale2062 
@Sima219463 
@Nasrin_66 
@mahmohebbi09

 #Airdrops #Airdrop #Crypto #cryptocurrency https://t.co/4YSLrGaN5Z",2020-02-25 16:58:02+00:00,,1232348983017852928,Özgee Nurr,77,105,0,289,BoruteceneNur,False,2022-01-13
